versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,617560,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:56:02.336,2024-07-30 01:56:02.746,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617448,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:31:31.986,2024-07-30 01:31:32.196,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617373,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:14:03.546,2024-07-30 01:14:03.566,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617488,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:40:26.856,2024-07-30 01:40:27.106,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618154,PB,Z374012,A617,No Disponible,2024-07-30 04:23:17.541,2024-07-30 04:23:17.985,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,617339,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:06:11.000,2024-07-30 01:06:11.179,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617270,PB,Z374012,No Disponible,No Disponible,2024-07-30 00:52:27.807,2024-07-30 00:52:28.217,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618077,PB,Z374012,A617,No Disponible,2024-07-30 04:09:31.207,2024-07-30 04:09:31.537,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,617521,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:47:41.976,2024-07-30 01:47:42.156,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617526,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:48:27.686,2024-07-30 01:48:27.896,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618547,PB,Z374012,A617,No Disponible,2024-07-30 05:33:17.846,2024-07-30 05:33:18.106,T,4.584731,-74.105414,2,3,False,2,EV8
E.1.0.0,618181,PB,Z374012,A617,No Disponible,2024-07-30 04:28:24.886,2024-07-30 04:28:25.124,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,618645,PB,Z374012,A617,No Disponible,2024-07-30 05:50:01.976,2024-07-30 05:50:02.106,T,4.593953,-74.074842,2,3,False,2,EV8
E.1.0.0,617317,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:02:51.731,2024-07-30 01:02:51.882,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,619333,PB,Z374012,A617,No Disponible,2024-07-30 08:04:13.572,2024-07-30 08:04:14.181,T,4.592578,-74.181089,2,3,False,2,EV8
E.1.0.0,618768,PB,Z374012,H617,No Disponible,2024-07-30 06:11:50.446,2024-07-30 06:11:50.476,T,4.603167,-74.062422,2,3,False,2,EV8
E.1.0.0,617273,PB,Z374012,No Disponible,No Disponible,2024-07-30 00:52:51.667,2024-07-30 00:52:52.157,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,619344,PB,Z374012,A617,No Disponible,2024-07-30 08:05:56.169,2024-07-30 08:05:56.348,T,4.592578,-74.181089,2,3,False,2,EV8
E.1.0.0,618169,PB,Z374012,A617,No Disponible,2024-07-30 04:26:22.124,2024-07-30 04:26:22.724,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,617455,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:32:46.176,2024-07-30 01:32:46.376,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617246,PB,Z374012,No Disponible,No Disponible,2024-07-30 00:47:25.934,2024-07-30 00:47:27.216,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618086,PB,Z374012,A617,No Disponible,2024-07-30 04:10:33.167,2024-07-30 04:10:33.267,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,617502,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:43:20.897,2024-07-30 01:43:21.166,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617253,PB,Z374012,No Disponible,No Disponible,2024-07-30 00:48:59.485,2024-07-30 00:49:00.096,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,619886,PB,Z374012,A617,No Disponible,2024-07-30 09:30:27.486,2024-07-30 09:30:27.846,T,4.590217,-74.084158,2,3,False,2,EV8
E.1.0.0,617224,PB,Z374012,No Disponible,No Disponible,2024-07-30 00:43:14.135,2024-07-30 00:43:14.165,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618222,PB,Z374012,A617,No Disponible,2024-07-30 04:36:43.192,2024-07-30 04:36:43.475,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,618191,PB,Z374012,A617,No Disponible,2024-07-30 04:30:05.556,2024-07-30 04:30:07.165,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,618713,PB,Z374012,A617,No Disponible,2024-07-30 06:01:31.886,2024-07-30 06:01:32.056,T,4.604356,-74.070042,2,3,False,2,EV8
E.1.0.0,618132,PB,Z374012,A617,No Disponible,2024-07-30 04:18:42.673,2024-07-30 04:18:42.900,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,618024,PB,Z374012,No Disponible,No Disponible,2024-07-30 03:48:24.396,2024-07-30 03:48:24.456,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617237,PB,Z374012,No Disponible,No Disponible,2024-07-30 00:45:44.965,2024-07-30 00:45:45.670,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618093,PB,Z374012,A617,No Disponible,2024-07-30 04:11:48.346,2024-07-30 04:11:48.596,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,617600,PB,Z374012,No Disponible,No Disponible,2024-07-30 02:04:50.326,2024-07-30 02:04:50.526,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618034,PB,Z374012,No Disponible,No Disponible,2024-07-30 03:50:03.296,2024-07-30 03:50:03.676,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617971,PB,Z374012,No Disponible,No Disponible,2024-07-30 03:36:09.506,2024-07-30 03:36:09.516,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618069,PB,Z374012,No Disponible,No Disponible,2024-07-30 04:08:17.837,2024-07-30 04:08:18.098,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,617313,PB,Z374012,No Disponible,No Disponible,2024-07-30 01:02:14.582,2024-07-30 01:02:15.791,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,617922,PB,Z374012,No Disponible,No Disponible,2024-07-30 03:24:53.168,2024-07-30 03:24:53.259,T,4.592450,-74.182003,2,3,False,2,EV8
E.1.0.0,618124,PB,Z374012,A617,No Disponible,2024-07-30 04:17:17.400,2024-07-30 04:17:17.520,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,618172,PB,Z374012,A617,No Disponible,2024-07-30 04:26:42.395,2024-07-30 04:26:42.654,T,4.592508,-74.181844,2,3,False,2,EV8
E.1.0.0,617594,PB,Z374012,No Disponible,No Disponible,2024-07-30 02:04:10.056,2024-07-30 02:04:10.476,T,4.592450,-74.182003,2,3,False,2,EV8
